first_player_current_score,second_player_current_score,current_score_difference,first_player_average_score,second_player_average_score,average_score_difference,first_player_rating,second_player_rating,rating_difference,first_player_number_of_bingos,second_player_number_of_bingos,first_player_average_number_of_bingos,second_player_average_number_of_bingos,number_of_tiles_left,first_player_number_of_turns,second_player_number_of_turns,progress,first_player_rack_blanks,second_player_rack_blanks,first_player_rack_value,second_player_rack_value,final_turn,actual_outcome,predicted_outcome,first_player_probability,second_player_probability
396,310,86,24.75,20.666667,86,1428,1606,-178,1,0,0.0625,0,-15,16,15,-2.133333,0,0,2,1,false,true,true,1,0
359,265,94,17.95,13.25,94,925,801,124,1,0,0.05,0,-21,20,20,-1.904762,0,0,2,4,true,true,true,1,0
218,229,-11,27.25,28.625,-11,1075,1009,66,1,0,0.125,0,37,8,8,0.864865,0,0,8,7,false,true,false,0.45,0.55
192,171,21,21.333333,21.375,21,892,788,104,1,0,0.111111,0,46,9,8,0.934783,0,0,10,16,false,true,false,0.438,0.562
80,80,0,16,16,0,1176,1127,49,0,0,0,0,64,5,5,0.578125,0,0,11,11,false,true,false,0.331,0.669
113,85,28,18.833333,17,28,1029,1075,-46,0,0,0,0,63,6,5,0.761905,1,0,6,13,false,true,true,0.636,0.364
328,312,16,16.4,15.6,16,947,810,137,0,1,0,0.05,-24,20,20,-1.75,0,0,2,7,false,true,true,0.902,0.098
103,99,4,14.714286,16.5,4,908,859,49,0,0,0,0,55,7,6,0.709091,1,0,11,15,false,true,true,0.569,0.431
52,98,-46,26,49,-46,834,844,-10,0,1,0,0.5,81,2,2,0.444444,0,0,10,17,false,true,false,0.272,0.728
302,275,27,15.894737,15.277778,27,95,360,-265,0,1,0,0.055556,-24,19,18,-1.666667,0,0,2,3,false,true,true,0.998,0.002
208,198,10,23.111111,22,10,907,752,155,0,0,0,0,36,9,9,0.916667,0,1,13,10,false,true,true,0.566,0.434
52,49,3,26,24.5,3,921,1072,-151,0,0,0,0,83,2,2,0.457831,0,0,9,9,false,true,false,0.218,0.782
330,311,19,16.5,16.368421,19,1078,1130,-52,0,1,0,0.052632,-30,20,19,-1.3,0,0,1,1,true,true,true,1,0
67,27,40,16.75,9,40,777,830,-53,0,0,0,0,76,4,3,0.539474,0,0,14,10,false,true,true,0.568,0.432
164,203,-39,18.222222,22.555556,-39,1277,1166,111,0,1,0,0.111111,37,9,9,0.972973,0,0,16,9,false,true,false,0.264,0.736
61,46,15,15.25,15.333333,15,947,909,38,0,0,0,0,78,4,3,0.589744,1,0,18,25,false,true,true,0.814,0.186
149,69,80,29.8,13.8,80,976,965,11,0,0,0,0,62,5,5,0.516129,0,0,14,26,false,true,true,0.957,0.043
391,285,106,24.4375,19,106,1050,1144,-94,0,1,0,0.066667,-11,16,15,-3.454545,0,0,7,15,false,true,true,1,0
318,285,33,15.9,14.25,33,904,857,47,0,0,0,0,-24,20,20,-1.708333,0,0,8,1,false,true,true,1,0
232,216,16,23.2,21.6,16,948,933,15,1,0,0.1,0,39,10,10,0.974359,0,0,9,13,false,true,true,0.642,0.358
367,309,58,22.9375,19.3125,58,1216,1228,-12,1,0,0.0625,0,-8,16,16,-4.125,0,0,7,1,false,true,true,1,0
118,60,58,39.333333,20,58,791,885,-94,1,0,0.333333,0,74,3,3,0.513514,0,0,14,12,false,true,false,0.377,0.623
178,120,58,29.666667,20,58,1210,1252,-42,1,0,0.166667,0,56,6,6,0.571429,0,0,8,31,false,true,true,0.886,0.114
379,307,72,21.055556,18.058824,72,1089,1063,26,1,0,0.055556,0,-17,18,17,-2.235294,0,0,1,6,false,true,true,1,0
403,313,90,21.210526,17.388889,90,1075,1152,-77,0,1,0,0.055556,-19,19,18,-2.105263,0,0,2,6,false,true,true,1,0
259,145,114,32.375,20.714286,114,1237,1277,-40,0,0,0,0,40,8,7,0.725,1,1,8,9,false,true,true,0.951,0.049
264,238,26,16.5,15.866667,26,904,857,47,0,0,0,0,1,16,15,41,1,0,17,10,false,true,true,0.9,0.1
56,6,50,28,6,50,1408,1454,-46,0,0,0,0,90,2,1,0.355556,2,0,5,9,false,true,true,0.821,0.179
174,152,22,24.857143,21.714286,22,907,752,155,0,0,0,0,52,7,7,0.634615,0,0,9,11,false,true,true,0.699,0.301
313,265,48,19.5625,17.666667,48,1572,1550,22,1,0,0.0625,0,-1,16,15,-39,0,1,16,8,false,true,true,1,0
403,341,62,26.866667,24.357143,62,1408,1454,-46,1,0,0.066667,0,-4,15,14,-8,0,0,2,5,false,true,true,1,0
177,89,88,29.5,17.8,88,1156,1114,42,1,0,0.166667,0,51,6,5,0.627451,0,0,19,10,false,true,true,0.969,0.031
111,81,30,18.5,13.5,30,527,581,-54,0,0,0,0,58,6,6,0.724138,1,0,6,20,false,true,true,0.785,0.215
270,237,33,27,23.7,33,1142,1095,47,1,0,0.1,0,22,10,10,1.590909,0,0,16,16,false,true,true,0.852,0.148
371,274,97,23.1875,17.125,97,1651,1691,-40,1,0,0.0625,0,-14,16,16,-2.428571,1,0,3,3,false,true,true,1,0
241,197,44,21.909091,17.909091,44,1548,1493,55,1,0,0.090909,0,25,11,11,1.64,0,0,7,18,false,true,true,0.969,0.031
322,285,37,23,21.923077,37,1096,1009,87,2,0,0.142857,0,22,14,13,2,0,0,10,10,false,true,true,0.9,0.1
99,77,22,11,8.555556,22,310,359,-49,0,0,0,0,38,9,9,1.289474,1,0,6,18,false,true,true,0.944,0.056
282,191,91,18.8,13.642857,91,1227,1060,167,0,1,0,0.071429,7,15,14,5.714286,0,0,14,16,false,true,true,0.988,0.012
326,328,-2,21.733333,21.866667,-2,1100,1008,92,1,0,0.066667,0,-6,15,15,-6,0,0,7,4,false,true,false,0.435,0.565
165,78,87,27.5,15.6,87,1334,1256,78,1,0,0.166667,0,64,6,5,0.484375,0,0,13,8,false,true,true,0.977,0.023
101,114,-13,11.222222,12.666667,-13,539,632,-93,0,0,0,0,49,9,9,0.938776,0,1,25,13,false,true,false,0.275,0.725
323,270,53,17,15,53,450,412,38,0,0,0,0,-27,19,18,-1.407407,0,0,1,3,false,true,true,1,0
360,207,153,17.142857,9.857143,153,1176,1076,100,0,0,0,0,6,21,21,9.833333,0,0,10,16,false,true,true,1,0
302,295,7,15.894737,15.526316,7,500,567,-67,0,0,0,0,-10,19,19,-4.4,0,0,6,15,false,true,true,0.817,0.183
218,212,6,21.8,21.2,6,1344,1209,135,1,1,0.1,0.1,25,10,10,1.36,0,0,10,18,false,true,true,0.659,0.341
81,108,-27,13.5,18,-27,576,494,82,0,0,0,0,63,6,6,0.698413,0,0,10,16,false,true,true,0.511,0.489
92,28,64,18.4,7,64,901,889,12,0,0,0,0,78,5,4,0.551282,1,1,8,9,false,true,true,0.693,0.307
309,242,67,20.6,17.285714,67,1551,1550,1,0,0,0,0,0,15,14,0,0,1,15,13,false,true,true,1,0
373,300,73,17.761905,15,73,505,95,410,0,1,0,0.05,-21,21,20,-2.095238,0,0,2,5,false,true,true,0.985,0.015
164,130,34,18.222222,16.25,34,1397,1422,-25,1,0,0.111111,0,50,9,8,0.72,0,2,9,18,false,true,false,0.294,0.706
305,259,46,25.416667,23.545455,46,1154,1062,92,2,0,0.166667,0,18,12,11,1.944444,0,0,19,10,false,true,true,0.949,0.051
183,166,17,20.333333,20.75,17,1572,1550,22,1,0,0.111111,0,42,9,8,0.928571,0,0,16,7,false,true,false,0.41,0.59
184,165,19,23,20.625,19,1170,1156,14,1,0,0.125,0,43,8,8,0.883721,1,0,15,18,false,true,true,0.809,0.191
183,171,12,15.25,15.545455,12,576,494,82,0,0,0,0,32,12,11,1.375,0,0,9,16,false,true,true,0.704,0.296
154,101,53,22,16.833333,53,1305,1390,-85,0,0,0,0,55,7,6,0.654545,0,0,7,20,false,true,true,0.587,0.413
302,255,47,20.133333,17,47,1221,1258,-37,1,0,0.066667,0,8,15,15,4.875,0,0,7,10,false,true,true,0.961,0.039
340,326,14,16.190476,15.52381,14,1127,1176,-49,0,0,0,0,-20,21,21,-2.1,0,0,2,1,true,true,true,1,0
56,70,-14,11.2,14,-14,826,771,55,0,0,0,0,72,5,5,0.625,0,0,8,21,false,true,true,0.507,0.493
244,180,64,22.181818,16.363636,64,1055,1050,5,0,0,0,0,27,11,11,1.259259,0,0,14,8,false,true,true,0.978,0.022
438,288,150,15.103448,9.931034,150,1176,1076,100,0,0,0,0,-32,29,29,-1.84375,0,0,1,3,false,true,true,1,0
101,74,27,20.2,18.5,27,691,473,218,0,0,0,0,65,5,4,0.553846,0,0,17,10,false,true,true,0.724,0.276
170,103,67,21.25,14.714286,67,834,758,76,0,0,0,0,50,8,7,0.72,0,1,16,10,false,true,true,0.949,0.051
318,285,33,15.142857,14.25,33,904,857,47,0,0,0,0,-24,21,20,-1.708333,0,0,8,1,true,true,true,1,0
52,29,23,26,29,23,704,691,13,0,0,0,0,88,2,1,0.431818,0,0,14,10,false,true,true,0.602,0.398
388,238,150,20.421053,12.526316,150,303,342,-39,0,0,0,0,-21,19,19,-1.809524,0,0,1,1,true,true,true,1,0
24,20,4,24,20,4,786,757,29,0,0,0,0,90,1,1,0.433333,0,0,16,14,false,true,true,0.652,0.348
239,173,66,23.9,19.222222,66,1295,1281,14,0,0,0,0,40,10,9,0.95,0,1,7,16,false,true,true,0.796,0.204
97,39,58,48.5,19.5,58,992,1100,-108,1,0,0.5,0,81,2,2,0.419753,1,0,7,13,false,true,true,0.773,0.227
54,68,-14,13.5,17,-14,1100,1008,92,0,0,0,0,77,4,4,0.467532,2,0,7,13,false,true,true,0.873,0.127
86,13,73,43,13,73,371,336,35,1,0,0.5,0,85,2,1,0.447059,1,0,10,10,false,true,true,0.933,0.067
125,115,10,15.625,16.428571,10,1176,1127,49,0,0,0,0,44,8,7,0.840909,0,0,13,26,false,true,false,0.474,0.526
382,346,36,27.285714,24.714286,36,1454,1531,-77,1,1,0.071429,0.071429,-9,14,14,-3.333333,0,0,3,4,false,true,true,0.999,0.001
28,0,28,28,0,28,1513,1482,31,0,0,0,0,94,1,0,0.351064,0,0,12,0,false,true,true,0.574,0.426
224,170,54,28,21.25,54,1167,1216,-49,1,0,0.125,0,42,8,8,0.97619,1,0,10,14,false,true,true,0.951,0.049
78,78,0,13,13,0,719,614,105,0,0,0,0,60,6,6,0.716667,0,2,22,14,false,true,false,0.468,0.532
337,286,51,19.823529,16.823529,51,1572,1550,22,1,0,0.058824,0,-9,17,17,-4.333333,0,0,11,3,false,true,true,0.997,0.003
394,330,64,23.176471,19.411765,64,901,1159,-258,2,0,0.117647,0,-18,17,17,-1.944444,0,0,10,4,false,true,true,1,0
77,33,44,38.5,16.5,44,1348,1331,17,0,0,0,0,83,2,2,0.289157,1,0,14,9,false,true,true,0.744,0.256
321,238,83,35.666667,26.444444,83,1197,1127,70,0,0,0,0,25,9,9,1.2,0,0,13,11,false,true,true,1,0
143,135,8,23.833333,22.5,8,844,821,23,0,0,0,0,66,6,6,0.636364,0,0,12,7,false,true,true,0.649,0.351
208,124,84,23.111111,15.5,84,939,907,32,0,0,0,0,47,9,8,0.851064,1,0,13,17,false,true,true,0.996,0.004
42,110,-68,21,55,-68,1454,1531,-77,0,1,0,0.5,84,2,2,0.357143,1,0,10,11,false,true,false,0.442,0.558
245,237,8,17.5,18.230769,8,95,378,-283,0,0,0,0,2,14,13,17.5,0,0,16,10,false,true,true,0.53,0.47
98,126,-28,12.25,18,-28,450,412,38,0,0,0,0,46,8,7,0.826087,1,0,19,12,false,true,true,0.525,0.475
0,0,0,0,0,0,1388,1506,-118,0,0,0,0,100,1,0,0.34,1,0,6,0,false,true,true,0.58,0.42
248,211,37,19.076923,17.583333,37,468,542,-74,0,0,0,0,16,13,12,2.4375,1,0,13,10,false,true,true,0.901,0.099
271,88,183,19.357143,6.769231,183,896,818,78,0,0,0,0,29,14,13,1.517241,1,1,13,6,false,true,true,1,0
133,109,24,19,15.571429,24,1164,1201,-37,0,0,0,0,53,7,7,0.792453,0,1,19,11,false,true,true,0.746,0.254
56,41,15,18.666667,20.5,15,1029,1227,-198,0,0,0,0,79,3,2,0.405063,0,0,16,16,false,true,false,0.207,0.793
66,88,-22,16.5,22,-22,1583,1422,161,0,0,0,0,75,4,4,0.68,0,0,17,11,false,true,false,0.295,0.705
162,136,26,16.2,15.111111,26,859,822,37,0,0,0,0,34,10,9,1.117647,0,0,19,16,false,true,true,0.691,0.309
345,308,37,19.166667,17.111111,37,1221,1258,-37,1,0,0.055556,0,-12,18,18,-3.25,1,0,3,5,false,true,true,0.999,0.001
336,314,22,17.684211,16.526316,22,758,796,-38,0,0,0,0,-23,19,19,-1.652174,0,0,1,1,true,true,true,1,0
327,247,80,20.4375,15.4375,80,518,533,-15,1,0,0.0625,0,-16,16,16,-2.1875,0,0,5,1,false,true,true,1,0
349,278,71,14.541667,12.086957,71,272,288,-16,0,0,0,0,-26,24,23,-2,0,0,1,2,false,true,true,1,0
199,122,77,24.875,17.428571,77,866,949,-83,0,0,0,0,47,8,7,0.851064,0,0,12,16,false,true,true,0.833,0.167
35,22,13,17.5,22,13,1237,1277,-40,0,0,0,0,86,2,1,0.337209,0,0,7,7,false,true,true,0.503,0.497
338,314,24,17.789474,16.526316,24,1270,1348,-78,0,0,0,0,-17,19,19,-2.235294,0,0,2,4,true,true,true,1,0
145,111,34,18.125,13.875,34,363,668,-305,0,0,0,0,58,8,8,0.741379,0,0,9,21,false,true,true,0.718,0.282
187,235,-48,18.7,26.111111,-48,1501,1473,28,0,0,0,0,30,10,9,1.2,0,1,25,16,false,true,false,0.002,0.998
185,125,60,30.833333,25,60,992,1100,-108,2,0,0.333333,0,57,6,5,0.596491,0,0,15,10,false,true,true,0.902,0.098
197,149,48,21.888889,18.625,48,916,837,79,0,0,0,0,46,9,8,0.869565,0,0,12,12,false,true,true,0.876,0.124
88,66,22,29.333333,22,22,995,912,83,1,0,0.333333,0,80,3,3,0.55,0,0,8,14,false,true,true,0.615,0.385
272,184,88,18.133333,13.142857,88,272,288,-16,0,0,0,0,22,15,14,2.363636,0,0,12,15,false,true,true,0.977,0.023
52,19,33,26,19,33,1349,1302,47,0,0,0,0,89,2,1,0.325843,2,0,6,9,false,true,true,0.772,0.228
387,392,-5,27.642857,30.153846,-5,1489,1558,-69,0,1,0,0.076923,-8,14,13,-3.5,0,0,6,6,false,true,true,0.502,0.498
325,242,83,23.214286,18.615385,83,901,1159,-258,2,0,0.142857,0,8,14,13,4.375,1,0,9,7,false,true,true,0.977,0.023
166,174,-8,27.666667,29,-8,791,885,-94,1,1,0.166667,0.166667,53,6,6,0.716981,0,0,20,11,false,true,true,0.659,0.341
210,215,-5,16.153846,16.538462,-5,272,238,34,0,0,0,0,10,13,13,4,0,0,20,7,false,true,true,0.845,0.155
149,69,80,24.833333,13.8,80,1159,1031,128,1,0,0.166667,0,54,6,5,0.722222,0,0,19,14,false,true,true,0.967,0.033
350,279,71,21.875,17.4375,71,1004,653,351,0,0,0,0,-21,16,16,-1.666667,0,0,3,1,false,true,true,1,0
357,283,74,23.8,20.214286,74,1216,1228,-12,1,0,0.066667,0,4,15,14,8.25,0,1,16,8,false,true,true,1,0
357,244,113,19.833333,13.555556,113,1281,1339,-58,0,0,0,0,-4,18,18,-10.25,0,0,9,3,false,true,true,1,0
346,251,95,26.615385,19.307692,95,977,976,1,1,0,0.076923,0,12,13,13,2.833333,1,0,7,10,false,true,true,1,0
187,125,62,23.375,17.857143,62,1489,1445,44,0,0,0,0,44,8,7,0.727273,0,0,14,11,false,true,true,0.663,0.337
96,129,-33,16,25.8,-33,613,611,2,0,0,0,0,57,6,5,0.666667,0,0,7,21,false,true,false,0.105,0.895
337,299,38,16.047619,14.238095,38,1040,925,115,0,0,0,0,-34,21,21,-1.264706,0,0,10,1,false,true,true,1,0
50,49,1,16.666667,16.333333,1,719,651,68,0,0,0,0,84,3,3,0.535714,1,0,23,9,false,true,true,0.885,0.115
154,168,-14,14,15.272727,-14,904,857,47,0,0,0,0,31,11,11,1.322581,0,0,10,14,false,true,true,0.52,0.48
92,108,-16,23,27,-16,1333,1331,2,0,0,0,0,66,4,4,0.454545,1,0,20,14,false,true,true,0.621,0.379
238,199,39,21.636364,19.9,39,1210,1253,-43,0,1,0,0.1,24,11,10,1.458333,1,0,9,13,false,true,true,0.947,0.053
336,318,18,16,15.142857,18,628,658,-30,0,0,0,0,-22,21,21,-2.090909,0,0,3,5,false,true,true,1,0
420,296,124,24.705882,18.5,124,1101,1078,23,1,0,0.058824,0,-15,17,16,-2.2,0,1,1,1,true,true,true,1,0
398,285,113,30.615385,23.75,113,1645,1777,-132,2,0,0.153846,0,-9,13,12,-2.777778,0,0,3,1,true,true,true,1,0
32,16,16,16,16,16,1077,1094,-17,0,0,0,0,85,2,1,0.494118,0,0,22,21,false,true,false,0.494,0.506
281,206,75,25.545455,18.727273,75,1216,1217,-1,1,0,0.090909,0,19,11,11,1.789474,0,0,9,11,false,true,true,0.99,0.01
317,224,93,21.133333,14.933333,93,518,533,-15,1,0,0.066667,0,-9,15,15,-3.888889,0,0,9,9,false,true,true,1,0
12,23,-11,12,23,-11,480,518,-38,0,0,0,0,93,1,1,0.494624,0,0,10,14,false,true,false,0.271,0.729
387,309,78,35.181818,30.9,78,1348,1331,17,4,1,0.363636,0.1,-4,11,10,-6,0,0,1,9,false,true,true,0.996,0.004
421,294,127,26.3125,18.375,127,1023,1070,-47,2,0,0.125,0,-15,16,16,-2.133333,0,0,1,11,true,true,true,1,0
226,208,18,20.545455,18.909091,18,804,988,-184,1,0,0.090909,0,22,11,11,1.5,1,0,6,19,false,true,true,0.858,0.142
251,213,38,16.733333,14.2,38,777,830,-53,0,0,0,0,8,15,15,5.125,0,0,19,10,false,true,true,0.929,0.071
221,202,19,20.090909,20.2,19,1127,1134,-7,0,0,0,0,22,11,10,1.363636,0,1,20,9,false,true,false,0.342,0.658
238,164,74,21.636364,14.909091,74,561,526,35,0,0,0,0,13,11,11,2.692308,0,0,7,14,false,true,true,0.995,0.005
334,176,158,18.555556,9.777778,158,421,306,115,0,1,0,0.055556,-9,18,18,-4.888889,0,0,11,9,false,true,true,1,0
105,123,-18,15,20.5,-18,95,360,-265,0,1,0,0.166667,47,7,6,0.851064,0,0,9,19,false,true,false,0.441,0.559
18,13,5,9,13,5,1221,1258,-37,0,0,0,0,91,2,1,0.428571,0,0,13,15,false,true,false,0.324,0.676
37,46,-9,18.5,23,-9,1550,1466,84,0,0,0,0,86,2,2,0.430233,1,0,6,24,false,true,false,0.432,0.568
324,268,56,19.058824,16.75,56,864,808,56,1,0,0.058824,0,-23,17,16,-1.478261,0,0,10,5,false,true,true,0.997,0.003
195,138,57,27.857143,19.714286,57,1388,1506,-118,2,1,0.285714,0.142857,51,7,7,0.666667,0,0,12,16,false,true,true,0.975,0.025
138,171,-33,15.333333,21.375,-33,262,306,-44,0,0,0,0,50,9,8,0.92,0,0,13,9,false,true,false,0.154,0.846
12,14,-2,12,14,-2,859,822,37,0,0,0,0,91,1,1,0.417582,0,0,13,7,false,true,true,0.563,0.437
227,203,24,16.214286,14.5,24,613,502,111,0,0,0,0,6,14,14,8.166667,1,1,7,18,false,true,true,0.74,0.26
247,197,50,35.285714,28.142857,50,1890,2020,-130,1,1,0.142857,0.142857,36,7,7,0.805556,0,0,13,7,false,true,true,0.939,0.061
177,120,57,29.5,20,57,880,952,-72,0,0,0,0,57,6,6,0.614035,0,0,15,13,false,true,true,0.834,0.166
204,218,-14,20.4,24.222222,-14,971,761,210,0,0,0,0,30,10,9,1,0,0,11,13,false,true,false,0.197,0.803
326,336,-10,18.111111,18.666667,-10,1782,1512,270,1,1,0.055556,0.055556,-19,18,18,-2.210526,0,0,3,1,false,true,true,1,0
177,137,40,16.090909,12.454545,40,584,565,19,0,0,0,0,29,11,11,1.586207,0,0,7,9,false,true,true,0.991,0.009
219,117,102,27.375,16.714286,102,904,668,236,0,0,0,0,42,8,7,0.809524,0,0,9,12,false,true,true,0.977,0.023
340,224,116,26.153846,18.666667,116,1167,1216,-49,1,0,0.076923,0,18,13,12,2.277778,0,0,16,13,false,true,true,1,0
253,274,-21,15.8125,17.125,-21,1043,1055,-12,0,0,0,0,-7,16,16,-5.285714,1,0,18,4,false,true,false,0.469,0.531
171,77,94,34.2,15.4,94,986,856,130,1,0,0.2,0,59,5,5,0.525424,1,0,7,22,false,true,true,0.989,0.011
159,134,25,22.714286,19.142857,25,711,876,-165,0,0,0,0,52,7,7,0.826923,0,0,10,9,false,true,true,0.541,0.459
219,216,3,24.333333,27,3,1096,1009,87,1,0,0.111111,0,50,9,8,0.88,0,0,11,13,false,true,false,0.249,0.751
128,78,50,32,19.5,50,1220,1261,-41,1,0,0.25,0,73,4,4,0.616438,0,0,10,13,false,true,true,0.735,0.265
99,155,-56,19.8,31,-56,758,952,-194,0,0,0,0,53,5,5,0.754717,0,0,14,13,false,true,false,0.072,0.928
258,195,63,28.666667,24.375,63,992,1100,-108,2,0,0.222222,0,33,9,8,1.030303,0,0,11,11,false,true,true,0.936,0.064
383,240,143,31.916667,21.818182,143,1023,1070,-47,2,0,0.166667,0,11,12,11,2.909091,0,0,10,21,false,true,true,1,0
199,145,54,19.9,14.5,54,620,658,-38,0,0,0,0,33,10,10,1.090909,0,0,29,7,false,true,true,0.953,0.047
16,7,9,16,7,9,554,342,212,0,0,0,0,93,1,1,0.387097,0,0,19,17,false,true,true,0.782,0.218
14,29,-15,4.666667,14.5,-15,977,976,1,0,0,0,0,86,3,2,0.395349,0,0,23,7,false,true,false,0.281,0.719
59,38,21,19.666667,12.666667,21,880,952,-72,0,0,0,0,77,3,3,0.532468,0,0,10,7,false,true,true,0.558,0.442
149,100,49,29.8,20,49,1334,1477,-143,0,0,0,0,59,5,5,0.508475,0,2,14,18,false,true,true,0.574,0.426
62,67,-5,15.5,16.75,-5,1176,1127,49,0,0,0,0,70,4,4,0.528571,0,0,14,8,false,true,false,0.367,0.633
46,79,-33,11.5,19.75,-33,1211,1173,38,0,0,0,0,74,4,4,0.472973,0,1,21,6,false,true,false,0.272,0.728
293,244,49,17.235294,14.352941,49,804,683,121,0,0,0,0,-2,17,17,-22.5,0,1,9,14,false,true,true,1,0
246,148,98,30.75,18.5,98,996,1063,-67,1,1,0.125,0.125,34,8,8,0.941176,0,0,11,16,false,true,true,0.988,0.012
144,52,92,48,26,92,971,621,350,1,0,0.333333,0,79,3,2,0.405063,0,0,13,7,false,true,true,0.798,0.202
329,231,98,20.5625,15.4,98,1227,1060,167,0,1,0,0.066667,-1,16,15,-40,0,1,10,7,false,true,true,1,0
107,115,-8,17.833333,19.166667,-8,1142,1176,-34,0,0,0,0,55,6,6,0.654545,1,0,9,16,false,true,false,0.455,0.545
312,181,131,34.666667,20.111111,131,1684,1320,364,1,0,0.111111,0,23,9,9,1.304348,0,1,9,8,false,true,true,1,0
192,177,15,19.2,17.7,15,791,774,17,1,0,0.1,0,43,10,10,0.953488,0,0,9,11,false,true,true,0.728,0.272
214,188,26,17.833333,17.090909,26,1127,1176,-49,0,0,0,0,26,12,11,1.615385,0,1,21,8,false,true,true,0.571,0.429
328,178,150,20.5,11.866667,150,1067,95,972,1,0,0.0625,0,-5,16,15,-6.8,1,0,2,12,false,true,true,1,0
218,99,119,24.222222,12.375,119,1159,1031,128,1,0,0.111111,0,37,9,8,1.054054,1,0,17,14,false,true,true,0.996,0.004
95,131,-36,15.833333,21.833333,-36,596,595,1,0,0,0,0,61,6,6,0.655738,1,0,16,15,false,true,false,0.464,0.536
69,58,11,17.25,14.5,11,491,398,93,0,0,0,0,75,4,4,0.48,0,1,9,14,false,true,true,0.792,0.208
278,208,70,25.272727,20.8,70,306,169,137,0,0,0,0,13,11,10,2.615385,0,1,10,7,false,true,true,0.961,0.039
266,190,76,26.6,21.111111,76,1023,1070,-47,1,0,0.1,0,29,10,9,1.103448,1,0,11,22,false,true,true,0.967,0.033
186,165,21,18.6,18.333333,21,921,1072,-151,1,0,0.1,0,41,10,9,0.926829,0,0,15,7,false,true,true,0.599,0.401
43,51,-8,14.333333,17,-8,1156,1184,-28,0,0,0,0,74,3,3,0.378378,1,0,13,19,false,true,true,0.646,0.354
87,156,-69,12.428571,22.285714,-69,892,788,104,0,0,0,0,60,7,7,0.716667,1,0,15,14,false,true,false,0.412,0.588
32,35,-3,16,17.5,-3,1142,1176,-34,0,0,0,0,84,2,2,0.428571,0,0,7,18,false,true,false,0.396,0.604
339,206,133,26.076923,17.166667,133,939,907,32,1,0,0.076923,0,22,13,12,1.818182,0,0,11,7,false,true,true,1,0
319,311,8,19.9375,19.4375,8,1334,1270,64,1,0,0.0625,0,2,16,16,18.5,0,1,10,5,false,true,false,0.449,0.551
28,0,28,28,0,28,594,605,-11,0,0,0,0,95,1,0,0.389474,0,0,10,0,false,true,true,0.624,0.376
97,46,51,19.4,11.5,51,777,830,-53,0,0,0,0,70,5,4,0.585714,0,0,10,7,false,true,true,0.766,0.234
209,167,42,26.125,20.875,42,1034,1040,-6,1,0,0.125,0,41,8,8,0.853659,1,0,7,20,false,true,true,0.929,0.071
262,162,100,23.818182,16.2,100,1220,1261,-41,2,0,0.181818,0,36,11,10,1.25,0,0,20,16,false,true,true,0.95,0.05
310,245,65,20.666667,17.5,65,971,658,313,0,0,0,0,-2,15,14,-18,1,0,8,10,false,true,true,1,0
57,38,19,14.25,12.666667,19,576,494,82,0,0,0,0,77,4,3,0.571429,0,0,7,21,false,true,true,0.629,0.371
400,230,170,22.222222,13.529412,170,1295,1477,-182,3,0,0.166667,0,-5,18,17,-9.2,0,0,13,11,false,true,true,1,0
301,227,74,21.5,16.214286,74,1170,1156,14,1,0,0.071429,0,4,14,14,9.5,0,0,8,7,false,true,true,0.99,0.01
367,275,92,15.956522,12.5,92,1606,1544,62,0,0,0,0,-16,23,22,-2.8125,0,0,2,2,true,true,true,1,0
353,166,187,27.153846,13.833333,187,1211,1173,38,0,0,0,0,22,13,12,1.590909,0,2,9,7,false,true,true,1,0
199,117,82,28.428571,19.5,82,695,671,24,0,0,0,0,50,7,6,0.66,0,1,9,11,false,true,true,0.947,0.053
316,294,22,19.75,18.375,22,561,526,35,0,0,0,0,-18,16,16,-1.944444,0,0,8,9,false,true,true,0.953,0.047
168,91,77,24,15.166667,77,1489,1445,44,0,0,0,0,53,7,6,0.603774,0,0,12,8,false,true,true,0.829,0.171
386,322,64,19.3,16.1,64,539,500,39,0,0,0,0,-30,20,20,-1.333333,0,0,4,1,true,true,true,1,0
289,207,82,24.083333,18.818182,82,1216,1228,-12,1,0,0.083333,0,27,12,11,1.222222,0,0,11,11,false,true,true,0.987,0.013
219,213,6,19.909091,19.363636,6,349,315,34,0,0,0,0,11,11,11,3.090909,0,0,7,14,false,true,true,0.784,0.216
107,68,39,26.75,17,39,704,691,13,0,0,0,0,71,4,4,0.535211,0,0,12,11,false,true,true,0.921,0.079
214,130,84,23.777778,16.25,84,808,639,169,0,0,0,0,37,9,8,1.108108,0,0,15,10,false,true,true,0.963,0.037
108,77,31,21.6,15.4,31,834,758,76,0,0,0,0,66,5,5,0.545455,0,1,11,12,false,true,true,0.857,0.143
324,276,48,24.923077,23,48,1554,1573,-19,1,0,0.076923,0,18,13,12,1.888889,0,1,19,9,false,true,true,0.837,0.163
455,363,92,37.916667,33,92,1885,1793,92,0,0,0,0,5,12,11,5.4,0,0,7,8,false,true,true,1,0
251,185,66,22.818182,16.818182,66,580,620,-40,1,0,0.090909,0,30,11,11,1.433333,0,0,12,7,false,true,true,0.947,0.053
22,0,22,22,0,22,1439,1294,145,0,0,0,0,94,1,0,0.382979,0,0,17,0,false,true,true,0.596,0.404
14,0,14,14,0,14,834,758,76,0,0,0,0,95,1,0,0.378947,0,0,8,0,false,true,true,0.619,0.381
